0.312	9.048319
0.313	9.046349
0.314	9.044397
0.315	9.042461
0.316	9.040527
0.317	9.038587
0.318	9.036659
0.319	9.03475
0.320	9.032859
0.321	9.030954
0.322	9.029072
0.323	9.027184
0.324	9.025327
0.325	9.023472
0.326	9.021607
0.327	9.019765
0.328	9.017921
0.329	9.016104
0.330	9.014274
0.331	9.012465
0.332	9.010655
0.333	9.008842
0.334	9.007062
0.335	9.005278
0.336	9.003508
0.337	9.001736
0.338	8.99998
0.339	8.998235
0.340	8.996482
0.341	8.994742
0.342	8.993023
0.343	8.991305
0.344	8.989584
0.345	8.987886
0.346	8.986148
0.347	8.984429
0.348	8.982711
0.349	8.981005
0.350	8.979295
0.351	8.977617
0.352	8.975921
0.353	8.974249
0.354	8.972584
0.355	8.970909
0.356	8.96926
0.357	8.967627
0.358	8.965987
0.359	8.964362
0.360	8.962746
0.361	8.961126
0.362	8.959538
0.363	8.957938
0.364	8.956347
0.365	8.95476
0.366	8.953204
0.367	8.951641
0.368	8.950078
0.369	8.948525
0.370	8.946994
0.371	8.945465
0.372	8.943947
0.373	8.942431
0.374	8.940933
0.375	8.939414
0.376	8.937935
0.377	8.936455
0.378	8.935001
0.379	8.933532
0.380	8.932086
0.381	8.930642
0.382	8.929209
0.383	8.927773
0.384	8.926369
0.385	8.924961
0.386	8.92356
0.387	8.922185
0.388	8.920804
0.389	8.919436
0.390	8.918063
0.391	8.916722
0.392	8.915385
0.393	8.914067
0.394	8.912748
0.395	8.911438
0.396	8.910155
0.397	8.908874
0.398	8.907614
0.399	8.906359
0.400	8.905121
0.401	8.906086
0.402	8.904876
0.403	8.903474
0.404	8.901969
0.405	8.900514
0.406	8.899124
0.407	8.897722
0.408	8.896312
0.409	8.894897
0.410	8.893501
0.411	8.892118
0.412	8.890769
0.413	8.889446
0.414	8.888178
0.415	8.886906
0.416	8.885704
0.417	8.884513
0.418	8.883335
0.419	8.882215
0.420	8.881099
0.421	8.879993
0.422	8.878938
0.423	8.877872
0.424	8.876832
0.425	8.875827
0.426	8.874833
0.427	8.873837
0.428	8.872872
0.429	8.871908
0.430	8.870965
0.431	8.870039
0.432	8.869137
0.433	8.868222
0.434	8.867354
0.435	8.866481
0.436	8.865623
0.437	8.864785
0.438	8.863935
0.439	8.863125
0.440	8.862301
0.441	8.861492
0.442	8.8607
0.443	8.859924
0.444	8.859152
0.445	8.858376
0.446	8.857626
0.447	8.856879
0.448	8.856158
0.449	8.855432
0.450	8.854733
0.451	8.854037
0.452	8.853349
0.453	8.85268
0.454	8.85203
0.455	8.851382
0.456	8.850766
0.457	8.850183
0.458	8.849598
0.459	8.849021
0.460	8.848458
0.461	8.847938
0.462	8.847392
0.463	8.846877
0.464	8.846377
0.465	8.845863
0.466	8.845378
0.467	8.844906
0.468	8.844448
0.469	8.844001
0.470	8.843561
0.471	8.843138
0.472	8.842726
0.473	8.842319
0.474	8.841928
0.475	8.841571
0.476	8.841204
0.477	8.840866
0.478	8.840511
0.479	8.840191
0.480	8.839876
0.481	8.839574
0.482	8.839282
0.483	8.838999
0.484	8.838737
0.485	8.838491
0.486	8.838219
0.487	8.837986
0.488	8.837761
0.489	8.837544
0.490	8.837336
0.491	8.837157
0.492	8.836969
0.493	8.836803
0.494	8.836652
0.495	8.83651
0.496	8.836378
0.497	8.836274
0.498	8.83617
0.499	8.836079
0.500	8.836007
0.501	8.835929
0.502	8.83588
0.503	8.835842
0.504	8.835814
0.505	8.83579
0.506	8.835767
0.507	8.835781
0.508	8.835805
0.509	8.83584
0.510	8.83589
0.511	8.835931
0.512	8.835995
0.513	8.836091
0.514	8.836168
0.515	8.836279
0.516	8.836388
0.517	8.836508
0.518	8.836655
0.519	8.836803
0.520	8.836963
0.521	8.837126
0.522	8.837322
0.523	8.837519
0.524	8.837723
0.525	8.837955
0.526	8.83819
0.527	8.838434
0.528	8.838704
0.529	8.838982
0.530	8.839264
0.531	8.839567
0.532	8.839881
0.533	8.840209
0.534	8.840528
0.535	8.840878
0.536	8.841235
0.537	8.841619
0.538	8.842005
0.539	8.842396
0.540	8.84281
0.541	8.843238
0.542	8.843663
0.543	8.844099
0.544	8.844573
0.545	8.845028
0.546	8.845522
0.547	8.846018
0.548	8.846545
0.549	8.847048
0.550	8.847605
0.551	8.848134
0.552	8.848374
0.553	8.848424
0.554	8.84854
0.555	8.848818
0.556	8.849035
0.557	8.849235
0.558	8.849413
0.559	8.849646
0.560	8.849857
0.561	8.850142
0.562	8.850457
0.563	8.850807
0.564	8.851223
0.565	8.851666
0.566	8.85217
0.567	8.852694
0.568	8.853257
0.569	8.853865
0.570	8.854505
0.571	8.85517
0.572	8.855864
0.573	8.856605
0.574	8.857357
0.575	8.858123
0.576	8.858916
0.577	8.859729
0.578	8.860574
0.579	8.861419
0.580	8.862271
0.581	8.863148
0.582	8.864056
0.583	8.864962
0.584	8.86588
0.585	8.866825
0.586	8.867778
0.587	8.868753
0.588	8.869712
0.589	8.870687
0.590	8.871686
0.591	8.872713
0.592	8.873743
0.593	8.87476
0.594	8.875818
0.595	8.876876
0.596	8.877953
0.597	8.879029
0.598	8.880135
0.599	8.881246
0.600	8.882395
