0.2670001	304.5284
0.2680001	304.6097
0.2690001	304.6907
0.2700001	304.7727
0.2710001	304.8553
0.272	304.938
0.273	305.0219
0.274	305.1065
0.275	305.1913
0.276	305.2767
0.277	305.3628
0.278	305.45
0.279	305.5368
0.2799999	305.6251
0.2809999	305.7136
0.2819999	305.8037
0.2829999	305.8937
0.2839999	305.9834
0.2849999	306.075
0.2859999	306.1674
0.2869999	306.2601
0.2879998	306.3527
0.2889998	306.4467
0.2899998	306.5415
0.2909998	306.6366
0.2919998	306.7326
0.2929998	306.8296
0.2939998	306.9266
0.2949997	307.025
0.2959997	307.1238
0.2969997	307.2226
0.2979997	307.3232
0.2989997	307.424
0.2999997	307.5254
0.3009997	307.6274
0.3019997	307.7307
0.3029996	307.8339
0.3039996	307.9379
0.3049996	308.0432
0.3059996	308.1493
0.3069996	308.2558
0.3079996	308.3627
0.3089996	308.455
0.3099996	308.5364
0.3109995	308.6283
0.3119995	308.7261
0.3129995	308.8282
0.3139995	308.9327
0.3149995	309.0399
0.3159995	309.1484
0.3169995	309.2593
0.3179995	309.3706
0.3189994	309.4836
0.3199994	309.5977
0.3209994	309.7118
0.3219994	309.8274
0.3229994	309.9439
0.3239994	310.061
0.3249994	310.1793
0.3259993	310.2985
0.3269993	310.4182
0.3279993	310.539
0.3289993	310.6595
0.3299993	310.7817
0.3309993	310.9048
0.3319993	311.0273
0.3329993	311.1517
0.3339992	311.2768
0.3349992	311.4017
0.3359992	311.5277
0.3369992	311.6543
0.3379992	311.782
0.3389992	311.9106
0.3399992	312.0407
0.3409992	312.1704
0.3419991	312.3012
0.3429991	312.4327
0.3439991	312.5643
0.3449991	312.6966
0.3459991	312.8304
0.3469991	261.2663
0.3479991	236.1855
0.3489991	228.3739
0.349999	223.3433
0.350999	219.2588
0.351999	215.9146
0.352999	213.1833
0.353999	210.9682
0.354999	209.2036
0.355999	207.8427
0.356999	206.6216
0.3579989	205.2162
0.3589989	203.9457
0.3599989	202.8008
0.3609989	201.7724
0.3619989	200.8544
0.3629989	200.0399
0.3639989	199.3244
0.3649988	198.7038
0.3659988	198.174
0.3669988	197.6385
0.3679988	196.9388
0.3689988	196.2707
0.3699988	195.6332
0.3709988	195.0262
0.3719988	194.4478
0.3729987	193.8974
0.3739987	193.3741
0.3749987	192.8769
0.3759987	192.4051
0.3769987	191.9584
0.3779987	191.5357
0.3789987	191.137
0.3799987	190.7617
0.3809986	190.4086
0.3819986	190.0775
0.3829986	189.7686
0.3839986	189.481
0.3849986	189.2142
0.3859986	188.9682
0.3869986	188.743
0.3879986	188.5379
0.3889985	188.3529
0.3899985	188.1873
0.3909985	188.0419
0.3919985	187.9157
0.3929985	187.809
0.3939985	187.7217
0.3949985	187.6532
0.3959984	187.6041
0.3969984	187.5544
0.3979984	187.3418
0.3989984	187.1356
0.3999984	186.9355
0.4009984	186.743
0.4019984	186.5567
0.4029984	186.3767
0.4039983	186.203
0.4049983	186.036
0.4059983	185.8745
0.4069983	185.7198
0.4079983	185.571
0.4089983	185.4284
0.4099983	185.2912
0.4109983	185.16
0.4119982	185.0352
0.4129982	184.9158
0.4139982	184.8019
0.4149982	184.694
0.4159982	184.5918
0.4169982	184.4948
0.4179982	184.4037
0.4189982	184.318
0.4199981	184.2377
0.4209981	184.1626
0.4219981	184.0932
0.4229981	184.029
0.4239981	183.9702
0.4249981	183.9164
0.4259981	183.868
0.426998	183.8249
0.427998	183.7865
0.428998	183.7537
0.429998	183.7258
0.430998	183.7028
0.431998	183.685
0.432998	183.6737
0.433998	183.6657
0.4349979	183.6631
0.4359979	183.6655
0.4369979	183.6725
0.4379979	183.6847
0.4389979	183.702
0.4399979	183.7239
0.4409979	183.751
0.4419979	183.7827
0.4429978	183.8198
0.4439978	183.8612
0.4449978	183.9078
0.4459978	183.9595
0.4469978	184.0154
0.4479978	164.1764
0.4489978	164.072
0.4499978	163.9701
0.4509977	163.8696
0.4519977	163.771
0.4529977	163.6742
0.4539977	163.579
0.4549977	163.4856
0.4559977	163.3939
0.4569977	163.3038
0.4579976	163.2155
0.4589976	163.1292
0.4599976	163.0443
0.4609976	162.9612
0.4619976	162.8792
0.4629976	162.7995
0.4639976	162.7207
0.4649976	162.6442
0.4659975	162.569
0.4669975	162.4951
0.4679975	162.4227
0.4689975	162.3526
0.4699975	162.2836
0.4709975	162.2159
0.4719975	162.1499
0.4729975	162.0851
0.4739974	162.0216
0.4749974	161.9541
0.4759974	161.8577
0.4769974	161.7661
0.4779974	161.6868
0.4789974	161.6149
0.4799974	161.5487
0.4809974	161.4868
0.4819973	161.4275
0.4829973	161.3716
0.4839973	161.3176
0.4849973	161.2657
0.4859973	161.2162
0.4869973	161.1679
0.4879973	161.1212
0.4889973	161.0761
0.4899972	161.0325
0.4909972	160.9904
0.4919972	160.9493
0.4929972	160.91
0.4939972	160.8716
0.4949972	160.835
0.4959972	160.7994
0.4969971	160.7647
0.4979971	160.7314
0.4989971	160.6988
0.4999971	160.6678
0.5009971	160.6381
0.5019971	160.6098
0.5029971	160.5822
0.5039971	160.5555
0.5049971	160.5305
0.5059971	160.5063
0.506997	160.4826
0.507997	160.4603
0.508997	160.4392
0.509997	160.4187
0.510997	160.3997
0.511997	160.3812
0.512997	160.3728
0.513997	160.3569
0.5149969	160.3425
0.5159969	160.3285
0.5169969	160.3157
0.5179969	160.3038
0.5189969	160.2931
0.5199969	160.2838
0.5209969	160.2751
0.5219969	160.2674
0.5229968	160.261
0.5239968	160.2552
0.5249968	160.2507
0.5259968	160.2473
0.5269968	160.2446
0.5279968	160.2434
0.5289968	160.2434
0.5299968	160.2435
0.5309967	160.2453
0.5319967	160.2475
0.5329967	160.2506
0.5339967	160.255
0.5349967	160.2598
0.5359967	160.2662
0.5369967	160.2731
0.5379966	160.2814
0.5389966	160.2903
0.5399966	160.3003
0.5409966	160.3113
0.5419966	160.323
0.5429966	160.3356
0.5439966	160.349
0.5449966	160.3633
0.5459965	160.3791
0.5469965	160.3952
0.5479965	160.4074
0.5489965	160.3933
0.5499965	160.38
0.5509965	160.3666
0.5519965	160.3537
0.5529965	160.3416
0.5539964	160.3292
0.5549964	160.3175
0.5559964	160.3061
0.5569964	160.2946
0.5579964	160.2839
0.5589964	160.2731
0.5599964	160.2634
0.5609964	160.2532
0.5619963	160.2437
0.5629963	160.2345
0.5639963	160.2259
0.5649963	160.2176
0.5659963	160.2095
0.5669963	160.2015
0.5679963	160.1935
0.5689963	160.1863
0.5699962	160.1796
0.5709962	160.1724
0.5719962	160.166
0.5729962	160.1602
0.5739962	160.1542
0.5749962	160.1495
0.5759962	160.1443
0.5769961	160.1396
0.5779961	160.1348
0.5789961	160.1305
0.5799961	160.1264
0.5809961	160.1231
0.5819961	160.1199
0.5829961	160.1166
0.5839961	160.1137
0.584996	160.1116
0.585996	160.1098
0.586996	160.1076
0.587996	160.1061
0.588996	160.1048
0.589996	160.1038
0.590996	160.1026
0.591996	160.1024
0.5929959	160.1019
0.5939959	160.102
0.5949959	160.1029
0.5959959	160.1035
0.5969959	160.1038
0.5979959	160.1049
0.5989959	160.1065
0.6	160.1083
